id action timestamp AMIID
12 end 611280 null
8 start 611340 1
3 start 611520 1
16 end 611760 null
12 start 611880 2
19 start 612000 3
25 start 612060 3
21 end 612120 null
29 end 612180 null
17 end 612240 null
16 start 612300 3
8 end 612780 null
16 end 612900 null
13 start 613080 1
8 start 613140 1
8 end 613320 null
9 start 613380 2
14 start 613500 2
27 start 613620 3
26 start 614100 2
5 start 614160 1
29 start 614220 2
24 end 614460 null
21 start 614580 2
4 start 614640 3
26 end 614760 null
20 start 614940 2
15 end 615180 null
29 end 615360 null
22 end 615420 null
21 end 615480 null
16 start 615540 2
25 end 615660 null
29 start 615780 2
21 start 616380 3
10 end 616500 null
24 start 616560 2
19 end 616620 null
18 end 616680 null
23 end 616800 null
18 start 616860 2
1 start 616920 2
27 end 616980 null
6 end 617040 null
27 start 617100 3
28 start 617160 1
3 end 617220 null
18 end 617340 null
10 start 617460 1
22 start 617520 1
2 end 617640 null
11 end 617700 null
14 end 617820 null
21 end 617880 null
13 end 617940 null
15 start 618060 3
10 end 618180 null
24 end 618240 null
29 end 618420 null
29 start 618480 1
10 start 618540 3
25 start 618600 2
12 end 618660 null
8 start 618720 2
7 end 618780 null
24 start 618840 3
21 start 618900 2
17 start 618960 2
22 end 619140 null
5 end 619320 null
15 end 619440 null
10 end 619560 null
1 end 619620 null
17 end 619740 null
12 start 619800 2
13 start 619920 3
19 start 619980 1
28 end 620100 null
20 end 620220 null
28 start 620400 3
3 start 620460 2
12 end 620520 null
11 start 620640 2
12 start 620700 3
5 start 620880 3
29 end 621240 null
26 start 621300 3
21 end 621360 null
23 start 621420 2
26 end 621660 null
12 end 621720 null
11 end 621780 null
10 start 621900 1
17 start 621960 2
29 start 622020 2
2 start 622080 1
4 end 622260 null
3 end 622380 null
15 start 622560 2
26 start 622620 2
24 end 622860 null
23 end 623340 null
23 start 623400 2
16 end 623460 null
13 end 623700 null
10 end 623820 null
27 end 623880 null
11 start 623940 1
12 start 624060 3
13 start 624120 1
27 start 624180 2
8 end 624240 null
20 start 624480 2
25 end 624900 null
24 start 624960 2
14 start 625020 3
7 start 625080 1
7 end 625260 null
20 end 625320 null
13 end 625440 null
22 start 625500 3
3 start 625560 2
22 end 625620 null
7 start 625800 3
15 end 625860 null
4 start 626280 1
26 end 626460 null
13 start 626640 2
29 end 626760 null
26 start 626820 1
3 end 626940 null
22 start 627120 1
8 start 627180 1
10 start 627240 1
11 end 627480 null
12 end 627720 null
4 end 627780 null
29 start 627840 3
4 start 627900 2
1 start 627960 1
22 end 628020 null
16 start 628080 2
27 end 628140 null
26 end 628260 null
7 end 628320 null
8 end 628560 null
29 end 628620 null
29 start 628680 3
28 end 628740 null
17 end 628800 null
14 end 629700 null
23 end 629880 null
4 end 629940 null
19 end 630000 null
5 end 630180 null
28 start 630240 1
25 start 630360 1
16 end 630480 null
23 start 630540 1
1 end 630600 null
27 start 630720 2
19 start 630780 3
12 start 630900 1
12 end 630960 null
19 end 631020 null
28 end 631140 null
2 end 631200 null
21 start 631260 2
28 start 631320 2
10 end 631620 null
21 end 631800 null
10 start 631860 1
27 end 632100 null
15 start 632220 3
25 end 632280 null
16 start 632460 1
11 start 632520 3
11 end 632580 null
3 start 632640 3
13 end 633000 null
20 start 633060 2
25 start 633120 1
26 start 633240 3
15 end 633300 null
26 end 633360 null
16 end 633420 null
6 start 633480 1
6 end 633660 null
29 end 633840 null
25 end 633900 null
5 start 634260 1
27 start 634800 1
17 start 635040 1
26 start 635220 3
24 end 635340 null
23 end 635400 null
27 end 635460 null
5 end 635520 null
15 start 635640 1
18 start 635760 3
23 start 635820 1
15 end 635940 null
15 start 636000 2
13 start 636060 1
24 start 636300 3
20 end 636360 null
16 start 636420 1
28 end 636480 null
3 end 636600 null
27 start 636720 2
29 start 636960 3
23 end 637020 null
20 start 637260 2
6 start 637380 1
18 end 637560 null
14 start 637620 3
14 end 637680 null
27 end 637740 null
11 start 637800 2
3 start 637920 2
6 end 638220 null
27 start 638340 2
10 end 638460 null
27 end 638640 null
5 start 638760 2
6 start 638820 3
4 start 639000 1
19 start 639060 2
25 start 639120 1
13 end 639300 null
28 start 639420 1
8 start 639480 3
16 end 639540 null
26 end 639600 null
14 start 639780 3
12 start 639900 2
3 end 639960 null
17 end 640020 null
17 start 640200 1
25 end 640560 null
12 end 640620 null
1 start 640680 3
20 end 640740 null
2 start 640800 1
6 end 640860 null
29 end 640920 null
17 end 641100 null
24 end 641160 null
6 start 641280 2
14 end 641400 null
5 end 641460 null
1 end 641820 null
19 end 642000 null
7 start 642060 3
20 start 642180 1
10 start 642240 1
9 end 642360 null
18 start 642600 2
3 start 642660 2
21 start 642720 3
20 end 642900 null
27 start 642960 3
17 start 643080 2
24 start 643140 1
15 end 643200 null
15 start 643320 2
28 end 643380 null
1 start 643440 2
26 start 643560 3
28 start 643620 3
8 end 643680 null
9 start 643740 2
27 end 643980 null
3 end 644040 null
18 end 644280 null
24 end 644520 null
8 start 644640 2
17 end 644700 null
11 end 644820 null
5 start 644880 3
21 end 644940 null
3 start 645120 1
9 end 645180 null
21 start 645360 3
6 end 645600 null
5 end 645840 null
12 start 645900 2
14 start 645960 1
26 end 646020 null
1 end 646200 null
8 end 646560 null
26 start 646620 1
26 end 646800 null
9 start 647100 2
5 start 647160 1
19 start 647340 3
28 end 647520 null
1 start 647580 2
21 end 647640 null
1 end 647700 null
15 end 647760 null
5 end 647820 null
9 end 648000 null
11 start 648180 2
4 end 648300 null
16 start 648360 3
28 start 648480 2
24 start 648540 3
23 start 648780 3
13 start 648840 3
26 start 648900 3
1 start 648960 3
21 start 649080 1
8 start 649260 3
2 end 649320 null
3 end 649380 null
27 start 649560 3
14 end 649680 null
9 start 649980 3
20 start 650100 3
10 end 650160 null
25 start 650220 1
23 end 650280 null
12 end 650340 null
7 end 650400 null
18 start 650460 3
10 start 650520 1
11 end 650580 null
9 end 650760 null
6 start 650820 1
22 start 650880 2
14 start 651120 1
5 start 651300 3
14 end 651420 null
24 end 651480 null
17 start 651540 2
29 start 651840 3
8 end 651900 null
25 end 651960 null
12 start 652620 1
1 end 652680 null
29 end 652860 null
27 end 652980 null
19 end 653040 null
20 end 653220 null
9 start 653280 3
6 end 653340 null
18 end 653400 null
7 start 653580 2
20 start 653760 1
16 end 653880 null
28 end 653940 null
22 end 654120 null
26 end 654240 null
23 start 654420 3
12 end 654480 null
17 end 654540 null
12 start 654600 2
22 start 654840 2
16 start 655020 3
9 end 655080 null
3 start 655140 1
17 start 655260 3
28 start 655320 1
5 end 655380 null
17 end 655500 null
9 start 655560 2
20 end 655800 null
18 start 655860 3
5 start 655920 1
25 start 656280 1
9 end 656400 null
12 end 656580 null
2 start 656640 1
8 start 656760 3
21 end 656820 null
5 end 656880 null
27 start 656940 2
5 start 657000 3
18 end 657060 null
25 end 657420 null
8 end 657480 null
14 start 657660 3
1 start 657780 2
19 start 658320 2
19 end 658380 null
25 start 658440 2
20 start 658500 3
28 end 658560 null
12 start 658680 2
12 end 658740 null
14 end 658860 null
1 end 659040 null
7 end 659160 null
14 start 659220 2
12 start 659280 3
15 start 659340 3
28 start 659460 3
28 end 659580 null
16 end 659700 null
25 end 659760 null
18 start 659820 3
25 start 660000 1
10 end 660300 null
14 end 660360 null
1 start 660660 2
24 start 660960 2
2 end 661020 null
10 start 661320 1
28 start 661440 3
1 end 661500 null
15 end 661560 null
11 start 661680 2
5 end 661740 null
3 end 661800 null
7 start 661860 1
27 end 662100 null
4 start 662220 2
8 start 662340 1
18 end 662400 null
4 end 662520 null
22 end 662580 null
2 start 662640 3
7 end 662700 null
22 start 662880 2
29 start 662940 2
14 start 663000 2
7 start 663180 1
18 start 663240 1
22 end 663300 null
5 start 663360 2
11 end 663480 null
22 start 663600 3
10 end 663720 null
21 start 663780 1
16 start 663840 3
5 end 663960 null
13 end 664140 null
23 end 664500 null
19 start 664560 2
3 start 664800 1
27 start 664860 2
14 end 664920 null
2 end 665160 null
14 start 665520 3
7 end 665700 null
19 end 665760 null
22 end 665820 null
17 start 666180 1
1 start 666240 3
6 start 666420 3
7 start 666540 2
18 end 666600 null
7 end 666660 null
29 end 666780 null
14 end 666840 null
13 start 667020 1
27 end 667080 null
24 end 667200 null
5 start 667440 1
24 start 667500 2
27 start 667560 2
11 start 667680 2
12 end 667980 null
8 end 668100 null
13 end 668280 null
12 start 668340 2
12 end 668400 null
23 start 668460 2
12 start 668520 2
11 end 668760 null
6 end 669060 null
12 end 669180 null
17 end 669540 null
9 start 669780 1
14 start 669840 1
13 start 669900 3
1 end 669960 null
23 end 670020 null
23 start 670080 3
26 start 670200 2
22 start 670440 1
4 start 670500 3
5 end 670680 null
25 end 670800 null
6 start 670920 1
20 end 671100 null
16 end 671220 null
9 end 671400 null
27 end 671520 null
16 start 671580 1
2 start 671760 2
14 end 672000 null
8 start 672060 2
18 start 672120 1
24 end 672240 null
9 start 672360 2
25 start 672420 2
28 end 672540 null
4 end 672600 null
2 end 672660 null
19 start 672960 1
5 start 673020 3
17 start 673080 2
27 start 673140 3
14 start 673200 3
10 start 673260 2
18 end 673320 null
13 end 673500 null
19 end 673680 null
5 end 673860 null
13 start 673920 3
28 start 674100 3
16 end 674220 null
19 start 674340 2
17 end 674400 null
28 end 674700 null
4 start 674820 1
6 end 674880 null
11 start 675180 3
8 end 675420 null
16 start 675780 3
8 start 675840 1
6 start 675900 2
13 end 676140 null
11 end 676200 null
26 end 676440 null
18 start 676500 2
24 start 676800 2
9 end 676860 null
22 end 676920 null
3 end 677040 null
25 end 677160 null
1 start 677220 3
6 end 677340 null
21 end 677460 null
8 end 677520 null
23 end 677580 null
10 end 677760 null
21 start 677820 1
8 start 677880 3
19 end 678000 null
9 start 678240 1
13 start 678300 2
13 end 678480 null
4 end 678600 null
20 start 678840 1
4 start 678900 1
20 end 679080 null
2 start 679140 1
4 end 679200 null
6 start 679320 2
14 end 679380 null
16 end 679500 null
9 end 679800 null
25 start 679920 1
15 start 679980 3
7 start 680820 2
7 end 680880 null
8 end 680940 null
7 start 681060 2
26 start 681180 1
19 start 681360 3
12 start 681420 3
28 start 681480 2
11 start 681720 3
5 start 681780 3
25 end 681840 null
23 start 681900 1
3 start 681960 3
8 start 682440 3
29 start 682560 2
16 start 682740 1
24 end 682860 null
1 end 682980 null
15 end 683040 null
13 start 683220 2
25 start 683340 2
16 end 683400 null
24 start 683640 1
18 end 683700 null
26 end 683880 null
25 end 684120 null
9 start 684240 1
22 start 684360 3
20 start 684540 3
20 end 684660 null
13 end 684720 null
8 end 684840 null
18 start 685140 3
7 end 685260 null
20 start 685320 3
17 start 685440 1
15 start 685680 2
13 start 685800 2
27 end 685980 null
6 end 686100 null
11 end 686220 null
27 start 686340 3
25 start 686400 2
3 end 686700 null
17 end 686820 null
15 end 687120 null
11 start 687180 1
9 end 687360 null
16 start 687420 1
7 start 687480 3
22 end 687600 null
14 start 687780 3
12 end 687900 null
19 end 687960 null
17 start 688140 2
26 start 688200 2
5 end 688260 null
21 end 688680 null
8 start 688740 3
23 end 689040 null
27 end 689280 null
21 start 689340 1
15 start 689400 2
6 start 689640 2
20 end 689700 null
12 start 690000 3
25 end 690120 null
29 end 690300 null
11 end 690360 null
13 end 690420 null
18 end 690660 null
29 start 690960 3
20 start 691020 1
3 start 691080 3
20 end 691200 null
5 start 691260 3
12 end 691320 null
22 start 691380 3
26 end 691440 null
12 start 691500 1
28 end 691680 null
26 start 691740 3
26 end 691800 null
6 end 691860 null
12 end 692040 null
10 start 692160 3
1 start 692280 1
21 end 692340 null
17 end 692400 null
25 start 692520 1
10 end 692580 null
22 end 692640 null
21 start 692700 3
6 start 692820 1
7 end 692940 null
28 start 693000 3
17 start 693300 1
11 start 693360 2
6 end 693420 null
19 start 693480 1
18 start 693540 3
28 end 693600 null
27 start 693780 1
29 end 693840 null
2 end 693900 null
23 start 694200 3
6 start 694440 2
16 end 694500 null
5 end 694560 null
27 end 694800 null
28 start 694860 2
16 start 694920 3
17 end 695160 null
27 start 695280 1
5 start 695400 1
26 start 695700 1
24 end 695760 null
27 end 696000 null
28 end 696180 null
7 start 696360 1
29 start 696480 2
9 start 696540 3
13 start 696600 3
21 end 696720 null
6 end 696780 null
3 end 696840 null
11 end 697080 null
23 end 697200 null
26 end 697260 null
15 end 697380 null
9 end 697440 null
10 start 697680 3
19 end 698040 null
20 start 698160 3
14 end 698280 null
12 start 698340 2
5 end 698460 null
1 end 698580 null
1 start 698640 1
7 end 698760 null
11 start 698820 3
8 end 698880 null
27 start 699060 2
14 start 699480 2
9 start 699600 2
24 start 699660 3
18 end 699720 null
26 start 699780 2
14 end 699960 null
14 start 700020 1
20 end 700140 null
16 end 700320 null
12 end 700380 null
12 start 700500 1
14 end 700560 null
29 end 700620 null
27 end 700680 null
24 end 700800 null
12 end 700980 null
5 start 701220 1
22 start 701340 1
11 end 701460 null
29 start 701880 2
22 end 702000 null
14 start 702120 2
9 end 702300 null
20 start 702360 2
26 end 702480 null
9 start 702540 2
1 end 702840 null
10 end 703020 null
5 end 703140 null
3 start 703200 3
29 end 703320 null
9 end 703440 null
22 start 703500 2
15 start 703560 3
6 start 703620 2
14 end 703680 null
3 end 703740 null
4 start 703800 2
15 end 704040 null
9 start 704100 2
22 end 704160 null
20 end 704220 null
13 end 704400 null
4 end 704460 null
28 start 704580 3
14 start 704640 2
23 start 704700 1
29 start 704940 3
20 start 705000 2
23 end 705060 null
8 start 705120 1
23 start 705240 3
16 start 705360 1
24 start 705480 2
24 end 705600 null
11 start 705660 2
25 end 705720 null
26 start 705900 1
3 start 706140 3
13 start 706260 2
27 start 706320 1
12 start 706380 2
27 end 706500 null
24 start 706560 2
27 start 706620 3
7 start 706740 3
9 end 706800 null
23 end 706920 null
18 start 706980 1
22 start 707040 2
19 start 707160 2
8 end 707220 null
22 end 707280 null
27 end 707520 null
22 start 707580 1
3 end 707760 null
5 start 708120 2
24 end 708420 null
15 start 708480 3
27 start 708660 3
11 end 708720 null
25 start 708780 3
26 end 708840 null
2 start 709020 1
21 start 709260 3
4 start 709500 2
15 end 709680 null
20 end 709860 null
18 end 709920 null
26 start 710160 3
25 end 710220 null
21 end 710640 null
2 end 710940 null
4 end 711180 null
19 end 711240 null
4 start 711300 3
20 start 711480 3
2 start 711540 2
18 start 711780 1
19 start 712020 1
17 start 712080 2
1 start 712200 3
10 start 712260 1
11 start 712380 3
1 end 712500 null
9 start 712560 3
7 end 712860 null
10 end 712920 null
5 end 712980 null
17 end 713160 null
23 start 713220 2
1 start 713340 1
24 start 713400 1
11 end 713460 null
22 end 713580 null
11 start 713760 3
7 start 714060 1
24 end 714180 null
27 end 714240 null
12 end 714300 null
21 start 714360 2
29 end 714600 null
8 start 714660 3
3 start 714720 2
15 start 714900 3
2 end 714960 null
19 end 715020 null
15 end 715140 null
1 end 715380 null
23 end 715440 null
14 end 715500 null
10 start 715620 3
20 end 715680 null
19 start 715740 3
23 start 715800 3
20 start 716100 1
29 start 716340 2
26 end 716460 null
24 start 716580 3
26 start 716640 2
25 start 716700 2
9 end 716760 null
20 end 716820 null
17 start 717000 2
8 end 717180 null
6 end 717240 null
24 end 717540 null
20 start 717720 1
17 end 717840 null
23 end 718020 null
10 end 718080 null
13 end 718140 null
14 start 718200 3
1 start 718260 2
14 end 718380 null
29 end 718440 null
4 end 718560 null
25 end 718620 null
25 start 718680 2
16 end 719040 null
12 start 719100 1
16 start 719220 3
19 end 719280 null
16 end 719520 null
19 start 719580 3
9 start 719700 2
10 start 719760 1
15 start 719820 2
19 end 720060 null
14 start 720120 2
7 end 720180 null
29 start 720420 2
26 end 720480 null
11 end 720540 null
7 start 720720 2
17 start 720840 2
18 end 720960 null
2 start 721080 1
18 start 721200 1
15 end 721260 null
18 end 721320 null
12 end 721500 null
6 start 721860 3
19 start 721920 1
22 start 722100 3
21 end 722220 null
5 start 722280 3
27 start 722340 1
5 end 722400 null
29 end 722640 null
23 start 722700 3
18 start 722820 1
2 end 722880 null
5 start 723060 1
9 end 723120 null
25 end 723240 null
9 start 723360 3
24 start 723660 2
9 end 723780 null
26 start 724080 1
6 end 724380 null
17 end 724500 null
9 start 724560 1
25 start 724620 2
21 start 724680 3
18 end 724920 null
17 start 725040 3
13 start 725400 1
26 end 725520 null
10 end 725820 null
7 end 726180 null
22 end 726240 null
26 start 726360 2
14 end 726480 null
7 start 726720 2
2 start 726840 3
4 start 727080 3
11 start 727320 1
20 end 727440 null
12 start 727500 2
17 end 727560 null
23 end 727620 null
20 start 727680 3
26 end 727740 null
20 end 727860 null
11 end 728040 null
23 start 728220 1
7 end 728400 null
3 end 728520 null
17 start 728580 1
15 start 728640 2
20 start 728700 1
11 start 728880 3
28 end 729180 null
29 start 729240 2
15 end 729600 null
11 end 729780 null
17 end 729840 null
22 start 729960 3
20 end 730380 null
7 start 730500 1
20 start 730620 1
29 end 730680 null
25 end 730740 null
19 end 730800 null
6 start 730980 2
6 end 731040 null
18 start 731100 2
23 end 731160 null
14 start 731220 3
15 start 731400 1
6 start 731460 2
1 end 731520 null
28 start 731580 1
16 start 731700 3
17 start 731760 3
6 end 731820 null
27 end 731880 null
13 end 732000 null
4 end 732180 null
1 start 732240 3
13 start 732360 1
6 start 732600 2
28 end 732720 null
22 end 732780 null
20 end 732840 null
7 end 733020 null
9 end 733080 null
19 start 733140 1
4 start 733200 1
27 start 733260 3
7 start 733320 3
5 end 733440 null
2 end 733560 null
17 end 733620 null
16 end 733680 null
28 start 733740 1
11 start 733980 1
27 end 734160 null
7 end 734220 null
10 start 734280 3
3 start 734460 1
15 end 734520 null
8 start 734640 3
8 end 734760 null
29 start 734820 1
8 start 734940 2
18 end 735000 null
8 end 735060 null
23 start 735300 2
15 start 735360 1
13 end 735420 null
11 end 735540 null
11 start 735780 1
17 start 735840 2
23 end 735960 null
17 end 736020 null
8 start 736080 2
16 start 736140 3
13 start 736620 3
13 end 736680 null
18 start 736800 3
28 end 736860 null
5 start 736920 2
4 end 737040 null
17 start 737100 3
7 start 737160 3
10 end 737220 null
15 end 737340 null
27 start 737460 2
14 end 737520 null
18 end 737760 null
28 start 737820 3
23 start 737880 1
9 start 737940 2
6 end 738000 null
24 end 738240 null
4 start 738540 2
29 end 738600 null
5 end 738660 null
9 end 738780 null
2 start 739020 2
16 end 739200 null
29 start 739320 2
28 end 739440 null
13 start 739500 3
9 start 739560 2
11 end 739620 null
28 start 739680 1
19 end 739740 null
19 start 739860 2
20 start 739920 1
4 end 740100 null
2 end 740220 null
21 end 740280 null
14 start 740520 3
26 start 740760 1
20 end 740820 null
8 end 740940 null
29 end 741000 null
15 start 741060 1
18 start 741300 1
9 end 741360 null
29 start 741540 3
19 end 741600 null
4 start 741660 3
18 end 741720 null
21 start 741900 1
16 start 741960 1
19 start 742200 3
7 end 742320 null
11 start 742380 1
21 end 742440 null
15 end 742500 null
8 start 742620 2
29 end 742680 null
29 start 743220 2
23 end 743340 null
20 start 743400 1
6 start 743460 1
16 end 743520 null
17 end 743580 null
5 start 743640 3
8 end 743760 null
16 start 744180 2
27 end 744240 null
3 end 744480 null
26 end 744660 null
8 start 744720 2
10 start 744840 3
17 start 744900 2
24 start 745020 1
22 start 745080 3
24 end 745140 null
5 end 745260 null
5 start 745320 1
25 start 745440 1
22 end 745500 null
10 end 745560 null
18 start 745740 2
4 end 745920 null
7 start 745980 3
21 start 746040 3
26 start 746100 2
11 end 746160 null
11 start 746280 1
17 end 746340 null
5 end 746520 null
11 end 746640 null
9 start 746880 3
25 end 746940 null
12 end 747000 null
27 start 747060 2
9 end 747120 null
29 end 747300 null
19 end 747360 null
29 start 747420 1
1 end 747480 null
25 start 747780 3
21 end 747960 null
3 start 748080 2
9 start 748140 3
26 end 748320 null
25 end 748380 null
16 end 749340 null
16 start 749640 3
10 start 749880 1
18 end 749940 null
28 end 750060 null
13 end 750240 null
2 start 750720 2
28 start 750780 1
24 start 750900 3
14 end 751080 null
28 end 751140 null
28 start 751320 2
27 end 751380 null
18 start 751500 1
19 start 751680 1
7 end 751800 null
11 start 752220 2
2 end 752280 null
9 end 752340 null
25 start 752640 2
17 start 752760 3
7 start 752880 2
21 start 752940 1
9 start 753000 3
21 end 753420 null
25 end 753540 null
21 start 753960 3
4 start 754020 1
16 end 754080 null
16 start 754140 2
12 start 754200 3
22 start 754260 2
29 end 754380 null
22 end 754440 null
23 start 754680 3
20 end 754740 null
10 end 754860 null
20 start 754920 2
19 end 755040 null
2 start 755100 1
6 end 755160 null
17 end 755220 null
25 start 755280 3
15 start 755400 3
9 end 755700 null
2 end 755820 null
15 end 755940 null
2 start 756060 2
28 end 756120 null
21 end 756240 null
28 start 756360 1
25 end 756480 null
14 start 756540 1
28 end 756600 null
21 start 756660 1
24 end 756720 null
2 end 756780 null
13 start 756840 3
22 start 756900 3
8 end 757200 null
8 start 757260 2
13 end 757380 null
25 start 757500 1
1 start 757560 1
27 start 757620 1
4 end 757680 null
9 start 757740 3
14 end 757860 null
19 start 758100 3
5 start 758220 2
26 start 758340 1
9 end 758400 null
18 end 758520 null
9 start 758580 2
17 start 758640 2
24 start 758700 2
2 start 758760 2
6 start 758820 3
16 end 758940 null
23 end 759000 null
18 start 759240 1
10 start 759420 1
4 start 759480 2
12 end 759780 null
29 start 759960 3
2 end 760200 null
15 start 760260 3
3 end 760320 null
7 end 760500 null
2 start 760560 2
26 end 760620 null
26 start 760740 1
26 end 760800 null
26 start 760980 3
10 end 761040 null
9 end 761220 null
28 start 761400 1
19 end 761460 null
14 start 761520 2
24 end 761580 null
29 end 761640 null
17 end 761700 null
16 start 761760 2
12 start 761880 1
26 end 762000 null
17 start 762300 2
12 end 762540 null
14 end 762720 null
18 end 762780 null
23 start 762900 1
6 end 763080 null
18 start 763500 3
23 end 763560 null
23 start 763620 1
17 end 763800 null
13 start 763920 3
16 end 763980 null
2 end 764040 null
29 start 764280 3
5 end 764640 null
1 end 764880 null
28 end 765060 null
20 end 765120 null
22 end 765300 null
24 start 765420 1
29 end 765660 null
4 end 765720 null
14 start 765900 1
29 start 766020 2
17 start 766140 3
3 start 766200 3
4 start 766260 2
3 end 766380 null
26 start 766500 3
22 start 766620 1
23 end 766680 null
6 start 766740 2
24 end 766920 null
17 end 766980 null
12 start 767160 3
21 end 767220 null
20 start 767340 3
27 end 767400 null
26 end 767460 null
27 start 767520 3
23 start 767580 2
22 end 767640 null
3 start 767880 3
4 end 767940 null
4 start 768060 3
27 end 768120 null
12 end 768300 null
29 end 768480 null
4 end 768600 null
23 end 768720 null
26 start 768840 2
8 end 768900 null
28 start 768960 3
2 start 769020 1
2 end 769200 null
11 end 769320 null
28 end 769560 null
22 start 769620 3
2 start 769680 3
2 end 769740 null
13 end 769800 null
10 start 769860 1
23 start 769920 3
27 start 769980 2
6 end 770160 null
6 start 770280 1
14 end 770340 null
3 end 770460 null
17 start 770520 1
18 end 770580 null
1 start 770640 1
25 end 770700 null
11 start 770820 2
8 start 770940 2
19 start 771120 1
1 end 771180 null
10 end 771480 null
1 start 771540 1
9 start 771660 1
14 start 771780 3
17 end 771840 null
20 end 772140 null
4 start 772200 2
9 end 772320 null
23 end 772500 null
23 start 772560 3
15 end 772740 null
14 end 772800 null
24 start 773040 1
28 start 773100 3
8 end 773160 null
8 start 773280 2
16 start 773340 2
18 start 773400 1
6 end 773520 null
16 end 773580 null
17 start 773640 3
18 end 773700 null
17 end 773760 null
23 end 773940 null
3 start 774000 3
10 start 774180 3
1 end 774240 null
10 end 774360 null
26 end 774540 null
26 start 774840 3
20 start 774900 3
23 start 774960 1
28 end 775020 null
28 start 775260 2
6 start 775560 1
10 start 775680 2
20 end 775800 null
9 start 776220 1
22 end 776280 null
21 start 776340 2
21 end 776400 null
23 end 776460 null
1 start 776520 1
6 end 776580 null
28 end 776700 null
6 start 777000 2
29 start 777180 2
25 start 777240 3
25 end 777300 null
2 start 777360 2
22 start 777600 3
27 end 777660 null
20 start 777720 3
13 start 777780 2
3 end 777900 null
3 start 778080 3
13 end 778440 null
4 end 778740 null
24 end 778800 null
26 end 778920 null
29 end 779100 null
4 start 779340 3
11 end 779460 null
13 start 779520 1
19 end 779640 null
9 end 780000 null
3 end 780060 null
23 start 780120 2
17 start 780180 1
19 start 780240 2
14 start 780300 1
11 start 780420 2
2 end 780600 null
26 start 780660 2
21 start 780720 3
8 end 780780 null
16 start 780960 1
26 end 781140 null
9 start 781260 3
11 end 781320 null
22 end 781380 null
29 start 781500 3
17 end 781620 null
19 end 781680 null
2 start 781740 1
29 end 781920 null
16 end 781980 null
10 end 782220 null
29 start 782400 1
9 end 782460 null
7 start 782700 1
7 end 782880 null
6 end 782940 null
12 start 783240 2
24 start 783480 2
24 end 783540 null
3 start 783660 3
27 start 783960 3
9 start 784080 2
27 end 784140 null
24 start 784200 2
11 start 784320 1
11 end 784440 null
29 end 784500 null
13 end 784620 null
27 start 784680 3
29 start 784740 2
9 end 784800 null
10 start 785040 1
19 start 785100 2
15 start 785220 3
23 end 785340 null
19 end 785400 null
21 end 785460 null
22 start 785520 2
24 end 785580 null
2 end 785760 null
25 start 785880 1
1 end 785940 null
15 end 786060 null
18 start 786120 1
21 start 786180 2
26 start 786240 3
17 start 786420 1
19 start 786840 2
24 start 787080 3
22 end 787200 null
20 end 787560 null
15 start 787680 2
12 end 787740 null
23 start 787800 1
14 end 787920 null
27 end 787980 null
14 start 788040 3
11 start 788100 3
6 start 788160 1
23 end 788220 null
28 start 788460 2
20 start 788520 1
22 start 788580 1
22 end 788760 null
10 end 788820 null
17 end 788880 null
14 end 789000 null
13 start 789060 3
8 start 789180 3
17 start 789240 2
15 end 789300 null
17 end 789360 null
6 end 789480 null
18 end 789540 null
27 start 789600 2
8 end 789660 null
29 end 789720 null
25 end 789780 null
1 start 789960 1
21 end 790200 null
24 end 790260 null
7 start 790380 2
8 start 790500 2
13 end 790560 null
5 start 790680 1
4 end 790740 null
22 start 790860 1
8 end 790920 null
21 start 790980 2
4 start 791040 2
19 end 791100 null
3 end 791340 null
20 end 791400 null
4 end 791580 null
21 end 791640 null
12 start 791820 1
7 end 791880 null
17 start 792180 3
27 end 792240 null
18 start 792300 3
20 start 792480 3
3 start 792600 1
20 end 792900 null
8 start 792960 1
1 end 793020 null
14 start 793200 1
8 end 793320 null
25 start 793380 1
7 start 793440 2
9 start 793500 1
6 start 793560 3
23 start 793680 3
28 end 793800 null
25 end 793980 null
27 start 794040 3
1 start 794340 2
25 start 794460 2
19 start 794520 3
9 end 794640 null
11 end 795000 null
18 end 795120 null
17 end 795240 null
14 end 795300 null
14 start 795360 3
7 end 795420 null
12 end 795600 null
8 start 795840 3
6 end 795900 null
6 start 795960 2
16 start 796020 1
25 end 796080 null
4 start 796140 2
13 start 796200 2
25 start 796320 2
23 end 796440 null
12 start 796560 3
15 start 797040 1
13 end 797100 null
8 end 797160 null
19 end 797340 null
28 start 797520 1
11 start 797640 3
5 end 797760 null
12 end 797880 null
22 end 798060 null
11 end 798120 null
20 start 798540 3
1 end 798600 null
4 end 798780 null
10 start 798840 2
6 end 798900 null
24 start 799020 2
21 start 799200 2
28 end 799320 null
24 end 799440 null
6 start 799560 1
23 start 799680 1
29 start 799740 3
9 start 799860 3
21 end 800040 null
10 end 800160 null
10 start 800280 2
7 start 800400 1
3 end 800580 null
3 start 800640 1
4 start 800700 2
4 end 800760 null
18 start 800940 3
12 start 801000 2
14 end 801120 null
24 start 801180 2
19 start 801240 2
26 end 801300 null
13 start 801480 3
13 end 801600 null
7 end 801660 null
4 start 801900 2
2 start 801960 2
3 end 802080 null
4 end 802380 null
29 end 802500 null
21 start 802800 1
13 start 802860 1
10 end 802920 null
17 start 803040 1
18 end 803220 null
25 end 803280 null
18 start 803400 2
19 end 803460 null
7 start 803580 3
25 start 803700 3
20 end 803760 null
